"Duration","Amplitude","Type"
"9","4","MP"
"100.6","5","ROCKFALL"
"104.52","4","ROCKFALL"
"92.68","4","ROCKFALL"
"8.64","5","MP"
"138.96","9","ROCKFALL"
"90","12","ROCKFALL"
"81.36","10","ROCKFALL"
"41.36","4","ROCKFALL"
"33.4","4","ROCKFALL"
"6.24","4","MP"
"83.76","8","ROCKFALL"
"5.96","3","MP"
"74.32","6","ROCKFALL"
"89.84","12","ROCKFALL"
"46.04","6","ROCKFALL"
"87.44","7","ROCKFALL"
"68.88","6","ROCKFALL"
"5.8","3","MP"
"5.64","3","MP"
"163.48","4","ROCKFALL"
"8.56","13","MP"
"8.16","3","MP"
"108.6","6","ROCKFALL"
"9.64","43","VTB"
"5.28","3","MP"
"5.68","3","MP"
"95.4","9","ROCKFALL"
"6.88","4","MP"
"96.08","4","ROCKFALL"
"83.92","11","ROCKFALL"
"5.32","3","MP"
"5.24","3","MP"
"10.04","30","VTB"
"5.32","3","MP"
"10.52","70","VTB"
"7.28","3","MP"
"6.4","3","MP"
"80.28","5","ROCKFALL"
"9.68","5","MP"
"8.6","12","MP"
"54","4","ROCKFALL"
"38.4","4","ROCKFALL"
"6.56","7","MP"
"4.88","3","MP"
"6.04","6","MP"
"7.56","8","MP"
"14.08","70","VTB"
"44.56","6","ROCKFALL"
"10.12","40","VTB"
"56.96","6","ROCKFALL"
"93.76","10","ROCKFALL"
"5.44","4","MP"
"5.28","3","MP"
"7.76","13","MP"
"61.36","6","ROCKFALL"
"7.52","14","MP"
"4.92","3","MP"
"5.48","3","MP"
"68.76","9","ROCKFALL"
"78.56","17","ROCKFALL"
"88.48","21","ROCKFALL"
"101.24","15","ROCKFALL"
"55.32","4","ROCKFALL"
"67.08","11","ROCKFALL"
"62.84","7","ROCKFALL"
"63.8","4","ROCKFALL"
"44.2","4","ROCKFALL"
"37.8","4","ROCKFALL"
"53.16","4","ROCKFALL"
"68.84","5","ROCKFALL"
"6.36","4","MP"
"74.76","7","ROCKFALL"
"60.88","6","ROCKFALL"
"104.2","6","ROCKFALL"
"87.04","4","ROCKFALL"
"6.6","4","MP"
"8.8","50","VTB"
"93.08","7","ROCKFALL"
"6.32","3","MP"
"70.36","4","ROCKFALL"
"74.44","10","ROCKFALL"
"91.92","25","ROCKFALL"
"11.8","60","VTB"
"65.64","17","ROCKFALL"
"11.88","65","VTB"
"87.4","18","ROCKFALL"
"35.96","4","ROCKFALL"
"69.4","6","ROCKFALL"
"5.48","3","MP"
"30.52","4","ROCKFALL"
"7","5","MP"
"7","6","MP"
"6.56","5","MP"
"5.24","3","MP"
"7.08","5","MP"
"6.88","11","MP"
"6.16","4","MP"
"5.08","3","MP"
"5.6","3","MP"
"36.2","5","ROCKFALL"
"56.48","7","ROCKFALL"
"6.36","3","MP"
"12.28","65","VTB"
"6.36","3","MP"
"7.12","5","MP"
"6.12","3","MP"
"6.84","7","MP"
"7.84","8","MP"
"4.88","3","MP"
"5.2","3","MP"
"25.68","STRONG","VTB"
"5.52","3","MP"
"4.52","3","MP"
"6.24","3","MP"
"9.12","55","VTB"
"4.96","3","MP"
"6.48","3","MP"
"5.8","3","MP"
"99.56","4","ROCKFALL"
"19.48","70","VTB"
"65.52","4","ROCKFALL"
"7.88","8","MP"
"7.08","3","MP"
"6.64","3","MP"
"9.68","50","VTB"
"67.48","3","ROCKFALL"
"66.04","4","ROCKFALL"
"5.36","3","MP"
"79.36","5","ROCKFALL"
"66.04","5","ROCKFALL"
"7.68","5","MP"
"40","5","ROCKFALL"
"7.32","5","MP"
"110.04","6","ROCKFALL"
"7.52","4","MP"
"30.76","4","ROCKFALL"
"46.28","4","ROCKFALL"
"29.2","7","ROCKFALL"
"47.88","4","ROCKFALL"
"32.88","4","ROCKFALL"
"56.68","5","ROCKFALL"
"98.92","8","ROCKFALL"
"53.04","4","ROCKFALL"
"9.48","30","VTB"
"97.24","21","ROCKFALL"
"41.72","5","ROCKFALL"
"120.52","8","ROCKFALL"
"5.64","3","MP"
"27.72","18","ROCKFALL"
"68.04","5","ROCKFALL"
"5.36","3","MP"
"5.84","3","MP"
"71","4","ROCKFALL"
"67.32","12","ROCKFALL"
"82.96","10","ROCKFALL"
"67.28","4","ROCKFALL"
"6.48","3","MP"
"63.48","5","ROCKFALL"
"6.28","5","MP"
"6.92","4","MP"
"6.2","3","MP"
"62.04","6","ROCKFALL"
"6.16","3","MP"
"5.44","6","MP"
"14.28","70","VTB"
"6.72","12","MP"
"6.4","4","MP"
"7.24","8","MP"
"6","3","MP"
"5.48","4","MP"
"7.68","8","MP"
"42.2","2","TECT"
"7.08","8","MP"
"14.08","69","VTB"
"7.68","14","MP"
"51.24","10","ROCKFALL"
"22.88","5","ROCKFALL"
"71.92","5","ROCKFALL"
"90.08","9","ROCKFALL"
"9.52","55","VTB"
"47.04","5","ROCKFALL"
"9.32","55","VTB"
"5.44","3","MP"
"5.68","3","MP"
"26.96","4","ROCKFALL"
"5.76","4","MP"
"33.72","4","ROCKFALL"
"7.52","17","MP"
"9.92","35","VTB"
"99.76","8","ROCKFALL"
"6.28","4","MP"
"","","AUTO"
"5.68","3","MP"
"22.28","6","ROCKFALL"
"5.4","3","MP"
"5.84","3","MP"
"80.12","5","ROCKFALL"
"5.6","4","MP"
"5.72","3","MP"
"5.68","3","MP"
"61.12","5","ROCKFALL"
"54.92","7","ROCKFALL"
"5","3","MP"
"69.52","5","ROCKFALL"
"7.52","6","MP"
"71.16","7","ROCKFALL"
"34.64","4","ROCKFALL"
"70.56","10","ROCKFALL"
"","","AUTO"
"7.76","9","MP"
"5.28","3","MP"
"7.72","16","MP"
"6.88","3","MP"
"5.6","3","MP"
"8.88","35","VTB"
"9.76","45","VTB"
"24.6","4","ROCKFALL"
"6.76","3","MP"
"5.92","3","MP"
"6.48","4","MP"
"6.16","3","MP"
"5.92","3","MP"
"6.28","3","MP"
"5.84","3","MP"
"63.84","4","ROCKFALL"
"5.48","3","MP"
"10.64","62","VTB"
"5.4","3","MP"
"4.6","3","MP"
"5.28","3","MP"
"5.92","3","MP"
"6.48","5","MP"
"7.24","10","MP"
"10.72","42","VTB"
"7.52","10","MP"
"37.8","4","ROCKFALL"
"5.88","3","MP"
"4.88","4","MP"
"15.56","70","VTB"
"6.76","5","MP"
"45.24","7","ROCKFALL"
"5.6","3","MP"
"53.96","6","ROCKFALL"
"5.6","3","MP"
"6.32","3","MP"
"7.16","6","MP"
"7.04","4","MP"
"5.56","3","MP"
"7.48","9","MP"
"8.16","30","VTB"
"5.64","3","MP"
"5.92","4","MP"
"5.36","3","MP"
"6.4","6","MP"
"5.28","6","MP"
"6.08","3","MP"
"6.44","11","LF"
"5.08","10","MP"
"6.36","9","MP"
"5.68","3","MP"
"5.6","5","MP"
"4.88","3","MP"
"38.08","4","ROCKFALL"
"39.36","4","ROCKFALL"
"10.24","63","VTB"
"75.64","5","ROCKFALL"
"22.08","5","ROCKFALL"
"6.04","3","MP"
"7.2","7","MP"
"79.48","5","ROCKFALL"
"7.36","9","MP"
"6.56","3","MP"
"60.08","6","ROCKFALL"
"6.12","3","MP"
"87.8","8","ROCKFALL"
"44.56","4","ROCKFALL"
"79.12","3","ROCKFALL"
"60.24","3","ROCKFALL"
"6.4","3","MP"
"6.92","4","MP"
"6.32","3","MP"
"108.16","4","ROCKFALL"
"33.16","6","ROCKFALL"
"10.84","55","VTB"
"5.24","3","MP"
"75.76","3","ROCKFALL"
"75.92","4","ROCKFALL"
"6","3","MP"
"5.84","3","MP"
"6.36","3","MP"
"70.64","3","ROCKFALL"
"121.6","8","ROCKFALL"
"6.6","3","MP"
"6.16","3","MP"
"6.44","4","MP"
"6.64","6","MP"
"82.8","3","ROCKFALL"
"6.32","3","MP"
"18.76","70","VTB"
"5.48","4","MP"
"6.4","4","MP"
"5.36","3","MP"
"7.84","12","MP"
"4.64","3","MP"
"6.28","4","MP"
"53.92","4","ROCKFALL"
"11.84","70","VTB"
"4.92","3","MP"
"5.6","3","MP"
"5.72","3","MP"
"","","AUTO"
"5.76","3","MP"
"76.56","6","ROCKFALL"
"46.96","5","ROCKFALL"
"16.32","65","VTB"
"7.8","12","MP"
"6.68","7","MP"
"54.56","4","ROCKFALL"
"5.88","4","MP"
"79","4","ROCKFALL"
"65.32","6","ROCKFALL"
"6.64","3","MP"
"5.6","3","MP"
"31.44","5","ROCKFALL"
"6.48","4","MP"
"5.6","4","MP"
"48.2","6","ROCKFALL"
"7","6","MP"
"6.4","3","MP"
"5.92","3","MP"
"61.64","6","ROCKFALL"
"84.28","11","ROCKFALL"
"104.08","7","ROCKFALL"
"9.8","50","VTB"
"5.76","3","MP"
"6.36","3","MP"
"70.12","8","ROCKFALL"
"71.52","6","ROCKFALL"
"5.64","3","MP"
"6.12","3","MP"
"44.08","4","ROCKFALL"
"5.44","3","MP"
"5.64","3","MP"
"6.16","3","MP"
"10.08","60","VTB"
"89.92","5","ROCKFALL"
"83.52","5","ROCKFALL"
"5.68","3","MP"
"6.2","3","MP"
"6.16","3","MP"
"6.24","3","MP"
"26.36","4","TECT"
"6.24","6","MP"
"63.08","3","ROCKFALL"
"7.4","10","MP"
"70.6","6","ROCKFALL"
"72.88","4","ROCKFALL"
"5.28","3","MP"
"91.96","25","ROCKFALL"
"43.16","4","ROCKFALL"
"67","5","ROCKFALL"
"54.76","3","ROCKFALL"
"6.36","3","MP"
"62.36","4","ROCKFALL"
"87.48","4","ROCKFALL"
"6.24","20","MP"
"83.32","4","ROCKFALL"
"5.56","3","MP"
"5.28","3","MP"
"5.96","3","MP"
"5.44","3","MP"
"5.8","3","MP"
"5.76","4","MP"
"93.68","12","ROCKFALL"
"5.44","3","MP"
"6.32","4","MP"
"6.24","3","MP"
"75.84","4","ROCKFALL"
"5.08","3","MP"
"4.84","3","MP"
"6.84","3","MP"
"47.6","3","ROCKFALL"
"5.52","3","MP"
"5.8","5","MP"
"5.48","4","MP"
"7.48","6","MP"
"4.8","3","MP"
"8.72","40","VTB"
"5.68","3","MP"
"6.64","3","MP"
"57.04","4","ROCKFALL"
"62.92","4","ROCKFALL"
"5.76","3","MP"
"5.96","3","MP"
"5.36","4","MP"
"6.84","4","MP"
"73.52","10","ROCKFALL"
"5.76","7","MP"
"82.6","7","ROCKFALL"
"46.84","4","ROCKFALL"
"88.96","7","ROCKFALL"
"18.92","4","ROCKFALL"
"101.2","5","ROCKFALL"
"4.68","3","MP"
"5.2","3","MP"
"5.84","3","MP"
"5.32","4","MP"
"81","13","ROCKFALL"
"5.4","4","MP"
"41.64","4","ROCKFALL"
"98.84","23","ROCKFALL"
"77.4","5","ROCKFALL"
"85.08","6","ROCKFALL"
"53.76","6","ROCKFALL"
"66.64","5","ROCKFALL"
"5.24","4","MP"
"99.76","6","ROCKFALL"
"6.24","4","MP"
"78.36","4","ROCKFALL"
"66.92","4","ROCKFALL"
"7.8","18","MP"
"5.64","3","MP"
"91.04","9","ROCKFALL"
"95.12","6","ROCKFALL"
"129.08","12","ROCKFALL"
"9.64","30","VTB"
"6.68","4","MP"
"7.6","12","MP"
"5.56","3","MP"
"4.64","3","MP"
"5.72","3","MP"
"9.24","30","VTB"
"14.2","65","VTB"
"84.92","19","ROCKFALL"
"82.2","27","ROCKFALL"
"44.48","5","ROCKFALL"
"94.8","15","ROCKFALL"
"72.28","18","ROCKFALL"
"118.2","22","ROCKFALL"
"7.36","6","MP"
"7.12","11","MP"
"7.36","9","MP"
"5.16","3","MP"
"5.24","3","MP"
"8.52","30","VTB"
"53.2","4","ROCKFALL"
"98.44","3","ROCKFALL"
"5.36","4","MP"
"6.04","6","MP"
"9.24","43","VTB"
"97.6","15","ROCKFALL"
"98","6","ROCKFALL"
"8.32","7","MP"
"88.52","13","ROCKFALL"
"95.08","3","ROCKFALL"
"6.92","4","MP"
"64.32","3","ROCKFALL"
"6.2","4","MP"
"45.52","8","ROCKFALL"
"18.4","6","ROCKFALL"
"5.16","3","MP"
"","","AUTO"
"6.68","35","VTB"
"6.84","3","MP"
"6.6","5","MP"
"45.8","3","ROCKFALL"
"7.56","60","VTB"
"9.6","50","VTB"
"5.48","3","MP"
"48.36","3","ROCKFALL"
"5.12","3","MP"
"62.2","4","ROCKFALL"
"5.08","3","MP"
"76.56","4","ROCKFALL"
"55.68","3","ROCKFALL"
"41.88","4","ROCKFALL"
"6.36","6","MP"
"5.04","4","MP"
"6.4","3","MP"
"63.24","8","ROCKFALL"
"71.08","10","ROCKFALL"
"6.12","3","MP"
"","","AUTO"
"8.4","36","VTB"
"5.44","4","MP"
"11.72","STRONG","VTB"
"7.8","6","MP"
"100","6","ROCKFALL"
"64.6","5","ROCKFALL"
"6.8","4","MP"
"118.2","22","ROCKFALL"
"27.24","4","ROCKFALL"
"9.32","60","VTB"
"6.56","6","MP"
"62.48","3","ROCKFALL"
"91.96","6","ROCKFALL"
"5.76","3","MP"
"6.4","8","MP"
"87.6","3","ROCKFALL"
"74.28","13","ROCKFALL"
"89.8","13","ROCKFALL"
"137.92","8","ROCKFALL"
"74.2","7","ROCKFALL"
"67.48","5","ROCKFALL"
"6.68","12","MP"
"5.68","5","MP"
"6.84","5","MP"
"6.08","6","MP"
"77.04","9","TECT"
"93.64","8","ROCKFALL"
"5.92","6","MP"
"83.72","7","ROCKFALL"
"37.56","19","ROCKFALL"
"8.04","35","VTB"
"91.6","6","ROCKFALL"
"6.84","3","MP"
"6.92","3","MP"
"7.12","5","MP"
"72.56","4","ROCKFALL"
"86.28","6","ROCKFALL"
"6.08","6","MP"
"5.36","7","MP"
"23.04","8","ROCKFALL"
"109.12","4","ROCKFALL"
"64.48","4","ROCKFALL"
"8.68","39","VTB"
"114.68","8","ROCKFALL"
"108.6","10","ROCKFALL"
"115.16","7","ROCKFALL"
"52.28","14","ROCKFALL"
"18.6","STRONG","VTB"
"6.68","7","MP"
"81.96","16","ROCKFALL"
"7.52","7","MP"
"87.76","10","ROCKFALL"
"7.44","8","MP"
"7.36","35","VTB"
"6.84","14","MP"
"10.64","STRONG","VTB"
"6.2","3","MP"
"13.96","5","ROCKFALL"
"6.56","3","MP"
"6.92","4","MP"
"75.08","5","ROCKFALL"
"79.52","7","ROCKFALL"
"16.92","STRONG","VTB"
"5.56","3","MP"
"5.6","3","MP"
"5.4","3","MP"
"5.08","4","MP"
"8.16","36","VTB"
"44.84","11","ROCKFALL"
"4.84","3","MP"
"5.76","4","MP"
"59.8","4","ROCKFALL"
"7.56","10","MP"
"5.88","3","MP"
"62.76","3","ROCKFALL"
"6.8","3","MP"
"6.48","5","MP"
"9.36","48","VTB"
"109.44","14","ROCKFALL"
"7","9","MP"
"94.52","3","ROCKFALL"
"9.88","11","MP"
"7","10","MP"
"91.64","6","ROCKFALL"
"106.6","27","ROCKFALL"
"82.16","9","ROCKFALL"
"82.72","5","ROCKFALL"
"14.36","9","ROCKFALL"
"7.52","51","VTB"
"90.12","8","ROCKFALL"
"69.52","7","ROCKFALL"
"8.32","5","MP"
"5.44","3","MP"
"5.8","4","MP"
"39.12","5","ROCKFALL"
"5.04","3","MP"
"6.92","8","MP"
"95.4","17","ROCKFALL"
"82.16","5","ROCKFALL"
"76.2","3","ROCKFALL"
"6.96","4","MP"
"152.76","53","TECT"
"11.92","STRONG","VTB"
"6.32","9","MP"
"6.4","10","MP"
"7.44","30","VTB"
"6.36","3","MP"
"169.48","14","ROCKFALL"
"29.56","51","ROCKFALL"
"7.2","57","VTB"
"5.84","11","MP"
"5.76","3","MP"
"7.64","9","MP"
"85.28","8","ROCKFALL"
"67.84","7","ROCKFALL"
"78.88","15","ROCKFALL"
"16.32","STRONG","VTB"
"7.44","3","MP"
"69.4","3","ROCKFALL"
"8.04","16","MP"
"7.12","3","MP"
"185.72","55","ROCKFALL"
"95.64","5","ROCKFALL"
"7.72","9","MP"
"113.24","8","ROCKFALL"
"67.16","7","ROCKFALL"
"32.96","3","ROCKFALL"
"7.56","3","MP"
"7.08","4","MP"
"73.24","5","ROCKFALL"
"92.32","7","ROCKFALL"
"8.48","3","MP"
"6.68","10","MP"
"53.12","7","ROCKFALL"
"32.16","4","ROCKFALL"
"6.04","6","MP"
"5.24","4","MP"
"5.92","4","MP"
"7.36","14","MP"
"","","AUTO"
"153.36","4","ROCKFALL"
"14.36","STRONG","VTB"
"6.52","6","MP"
"6.76","10","MP"
"6.8","3","MP"
"6.28","3","MP"
"5.88","3","MP"
"5.8","11","MP"
"45.96","3","ROCKFALL"
"16.64","STRONG","VTB"
"8.44","11","MP"
"6.6","10","MP"
"21.76","30","ROCKFALL"
"8.56","70","VTB"
"6.56","11","MP"
"7.12","66","VTB"
"5.76","3","MP"
"4.84","3","MP"
"4.92","3","MP"
"105.64","6","ROCKFALL"
"5.28","3","MP"
"5.8","3","MP"
"5.04","3","MP"
"86.2","3","ROCKFALL"
"8.88","25","VTB"
"5.8","3","MP"
"8.16","43","VTB"
"6.52","3","MP"
"6.76","34","VTB"
"9.08","37","VTB"
"5.2","3","MP"
"92.48","9","ROCKFALL"
"6.72","6","MP"
"6.92","3","MP"
"5.4","3","MP"
"145.04","22","ROCKFALL"
"46.52","5","ROCKFALL"
"8.88","3","LF"
"7.88","3","MP"
"172.64","23","ROCKFALL"
"115.92","4","ROCKFALL"
"30.16","6","ROCKFALL"
"70.68","3","ROCKFALL"
"6.12","3","MP"
"6.16","3","MP"
"5.04","3","MP"
"73.24","3","ROCKFALL"
"43.08","4","ROCKFALL"
"7.44","3","LF"
"5.4","3","MP"
"5.52","3","MP"
"118.64","4","ROCKFALL"
"5.12","3","MP"
"59.08","5","ROCKFALL"
"53.68","4","ROCKFALL"
"5","3","MP"
"6.28","6","MP"
"76.52","3","ROCKFALL"
"60.2","10","ROCKFALL"
"7.2","15","MP"
"5.96","3","MP"
"90.96","3","ROCKFALL"
"5.24","3","MP"
"40.92","10","ROCKFALL"
"69","3","ROCKFALL"
"6","3","MP"
"8.4","3","LF"
"5.48","3","MP"
"103.96","12","ROCKFALL"
"6.2","3","MP"
"5.04","3","MP"
"83.28","3","ROCKFALL"
"5.88","3","MP"
"77.04","3","ROCKFALL"
"5.56","3","MP"
"87.84","3","ROCKFALL"
"53.96","3","ROCKFALL"
"6.24","3","MP"
"69.08","4","ROCKFALL"
"6.28","3","MP"
"69.8","3","ROCKFALL"
"71.24","3","ROCKFALL"
"5.68","3","MP"
"5.36","3","MP"
"6.48","4","MP"
"6.88","8","MP"
"6.28","3","MP"
"92.12","3","ROCKFALL"
"6.08","4","MP"
"5.8","3","MP"
"6.08","3","MP"
"5.44","3","MP"
"5.56","3","MP"
"5.4","3","MP"
"89.04","4","ROCKFALL"
"12.32","60","VTB"
"13.84","70","VTB"
"5.72","4","MP"
"9.88","30","VTB"
"49.76","5","ROCKFALL"
"5.84","3","MP"
"7.2","14","MP"
"75.36","16","ROCKFALL"
"120.64","18","ROCKFALL"
"26.4","4","ROCKFALL"
"41.2","4","ROCKFALL"
"7.08","5","MP"
"65.16","5","ROCKFALL"
"7.12","5","MP"
"28.24","4","ROCKFALL"
"53.92","9","ROCKFALL"
"6.04","7","MP"
"6.4","5","MP"
"7.24","14","MP"
"6.48","13","MP"
"6.8","13","MP"
"6.72","8","MP"
"51.64","4","ROCKFALL"
"5.52","3","MP"
"5.52","3","MP"
"4.84","3","MP"
"59.56","4","ROCKFALL"
"5.48","3","MP"
"5.84","4","MP"
"6.76","3","MP"
"7.92","6","MP"
"6.36","3","MP"
"5.28","3","MP"
"11.2","45","VTB"
"53.92","3","ROCKFALL"
"6","3","MP"
"6.32","4","MP"
"56.4","3","ROCKFALL"
"40.68","3","ROCKFALL"
"6.08","3","MP"
"5.36","3","MP"
"6.32","4","MP"
"6.4","3","MP"
"6.1","3","MP"
"5.84","3","MP"
"7.32","5","MP"
"6.4","3","MP"
"5.8","3","MP"
"8.64","35","VTB"
"91.12","5","ROCKFALL"
"14.48","8","LF"
"84.16","6","ROCKFALL"
"7.2","4","MP"
"6.96","6","MP"
"7.76","3","MP"
"18.28","3","ROCKFALL"
"24.48","STRONG","VTB"
"48.36","12","ROCKFALL"
"6.04","3","MP"
"5.84","3","MP"
"7","6","MP"
"7","3","MP"
"6.56","4","MP"
"6.68","3","MP"
"66.56","4","ROCKFALL"
"7.04","5","MP"
"60.64","4","ROCKFALL"
"6.88","11","MP"
"6.88","3","MP"
"7.24","3","MP"
"5.44","3","MP"
"6.16","3","MP"
"5.64","3","MP"
"66.24","5","ROCKFALL"
"5.48","3","MP"
"6.16","3","MP"
"74.72","4","ROCKFALL"
"75.36","3","ROCKFALL"
"59.16","3","ROCKFALL"
"6","3","MP"
"5.64","3","MP"
"5.08","3","MP"
"5.52","3","MP"
"5.72","3","MP"
"6.44","3","MP"
"5.68","3","MP"
"5.68","3","MP"
"5.32","3","MP"
"89.8","8","TECT"
"6.32","9","MP"
"5.64","3","MP"
"5.08","3","MP"
"5.88","4","MP"
"48.24","3","ROCKFALL"
"5.64","3","MP"
"6.2","3","MP"
"6.64","3","MP"
"6.2","3","MP"
"7.4","16","MP"
"6.24","3","MP"
"7.04","4","MP"
"6.76","3","MP"
"74.88","4","ROCKFALL"
"62.92","4","ROCKFALL"
"105.68","3","ROCKFALL"
"5.12","3","MP"
"6.28","6","MP"
"6.48","3","MP"
"5.76","3","MP"
"53.36","3","ROCKFALL"
"6.48","6","MP"
"7.4","25","VTB"
"7.96","3","MP"
"61.68","3","ROCKFALL"
"5.24","3","MP"
"6.28","3","MP"
"22.4","9","ROCKFALL"
"7.28","8","MP"
"5.96","5","MP"
"66.8","3","ROCKFALL"
"142.88","10","ROCKFALL"
"7.16","3","MP"
"115","11","ROCKFALL"
"15.92","10","ROCKFALL"
"60.52","4","ROCKFALL"
"7.36","8","MP"
"81.52","8","ROCKFALL"
"78.68","4","ROCKFALL"
"6.2","3","MP"
"96.04","5","ROCKFALL"
"53.84","3","ROCKFALL"
"6.56","5","MP"
"91.28","12","ROCKFALL"
"121.84","6","ROCKFALL"
"97.88","8","ROCKFALL"
"89.08","8","ROCKFALL"
"6.52","3","MP"
"65.4","6","ROCKFALL"
"114.72","4","ROCKFALL"
"100.32","6","ROCKFALL"
"5.88","12","MP"
"","","AUTO"
"7","36","VTB"
"5.6","3","MP"
"55.88","5","ROCKFALL"
"5.2","4","MP"
"102.76","4","ROCKFALL"
"43.92","3","ROCKFALL"
"5.44","3","MP"
"46.88","6","ROCKFALL"
"5.92","3","MP"
"84.44","4","ROCKFALL"
"41.44","3","ROCKFALL"
"54.16","4","ROCKFALL"
"78.88","3","ROCKFALL"
"10.44","30","VTB"
"5.68","3","MP"
"96.24","8","ROCKFALL"
"5.12","3","MP"
"6.12","4","MP"
"105.12","4","ROCKFALL"
"5.44","3","MP"
"5.92","3","MP"
"5.72","5","MP"
"5.84","3","MP"
"9.24","39","VTB"
"7.12","4","MP"
"66.16","4","ROCKFALL"
"8.36","35","VTB"
"7.12","6","MP"
"27.4","70","VTB"
"13.52","30","VTB"
"7.48","4","MP"
"5.32","3","MP"
"5.64","3","MP"
"6.52","3","MP"
"6.64","6","MP"
"5.52","3","MP"
"5.96","3","MP"
"5.4","3","MP"
"7.08","60","VTB"
"18.6","STRONG","VTB"
"73.68","3","ROCKFALL"
"6.4","4","MP"
"6.72","10","MP"
"75.84","5","ROCKFALL"
"58.48","5","ROCKFALL"
"6.24","11","MP"
"59.68","3","ROCKFALL"
"58.28","5","ROCKFALL"
"53.48","4","ROCKFALL"
"6.16","3","MP"
"6.4","3","MP"
"5.08","4","MP"
"81.64","12","ROCKFALL"
"27.24","3","ROCKFALL"
"85.4","11","ROCKFALL"
"6.76","3","MP"
"6.84","3","MP"
"63.48","4","TECT"
"71.64","4","ROCKFALL"
"16.32","4","ROCKFALL"
"87.76","8","ROCKFALL"
"6.16","4","MP"
"50.68","3","ROCKFALL"
"109.16","27","ROCKFALL"
"80.92","3","ROCKFALL"
"109.16","3","ROCKFALL"
"5.92","3","MP"
"7.64","6","MP"
"6.84","3","MP"
"88.56","4","ROCKFALL"
"6.12","3","MP"
"9.12","34","VTB"
"6.76","3","MP"
"118.2","8","ROCKFALL"
"89.52","7","ROCKFALL"
"101.2","4","ROCKFALL"
"6.48","3","MP"
"29.12","4","ROCKFALL"
"93","11","ROCKFALL"
"46.68","3","ROCKFALL"
"6.08","3","MP"
"6.08","5","MP"
"75","5","ROCKFALL"
"79.84","8","ROCKFALL"
"6.6","12","MP"
"6.64","3","MP"
"6.52","5","MP"
"81.36","7","ROCKFALL"
"76.64","7","ROCKFALL"
"57.16","4","ROCKFALL"
"6.28","3","MP"
"135.72","27","ROCKFALL"
"111.96","20","ROCKFALL"
"90.48","6","ROCKFALL"
"6.52","7","MP"
"9.6","64","VTB"
"18.6","3","LF"
"6.6","4","MP"
"6.72","7","MP"
"5.72","4","MP"
"118.16","25","ROCKFALL"
"10.76","62","VTB"
"7.24","13","MP"
"12.4","69","VTB"
"108.52","4","ROCKFALL"
"7.4","12","MP"
"77.76","12","ROCKFALL"
"7.2","6","MP"
"9.52","61","VTB"
"6.52","3","MP"
"7.32","50","VTB"
"6.84","3","MP"
"15.76","3","LF"
"6.84","9","MP"
"22","10","ROCKFALL"
"6.4","3","MP"
"111.84","6","ROCKFALL"
"70.2","4","ROCKFALL"
"67.2","11","ROCKFALL"
"86.92","3","ROCKFALL"
"6.64","6","MP"
"6.48","3","MP"
"7.56","5","MP"
"5.12","3","MP"
"10.12","STRONG","VTB"
"83.52","13","ROCKFALL"
"209.68","12","ROCKFALL"
"105.8","10","ROCKFALL"
"6.52","3","MP"
"95.36","6","ROCKFALL"
"72.36","3","ROCKFALL"
"108.48","5","ROCKFALL"
"11.48","45","VTB"
"6.92","7","MP"
"6.68","4","MP"
"20.76","STRONG","VTB"
"12.44","35","VTB"
"5.8","3","MP"
"6.28","3","MP"
"5.76","3","MP"
"6.04","3","MP"
"157.8","16","ROCKFALL"
"6.24","3","MP"
"11.04","9","LF"
"6.72","3","MP"
"6.4","4","MP"
"110.64","12","ROCKFALL"
"93.8","5","ROCKFALL"
"59.48","4","ROCKFALL"
"5.88","4","MP"
"6.72","3","MP"
"7.2","9","MP"
"6.08","3","MP"
"6.96","3","MP"
"6.32","11","MP"
"6.44","4","MP"
"7.84","25","VTB"
"7.36","3","MP"
"5.84","4","MP"
"7.48","3","LF"
"62.2","4","ROCKFALL"
"8.32","54","VTB"
"8.72","63","VTB"
"6.84","3","MP"
"6.44","5","MP"
"12.52","64","VTB"
"10.6","45","VTB"
"6.84","4","MP"
"4.76","3","MP"
"6.64","3","MP"
"4.56","3","MP"
"5.8","3","MP"
"5.56","3","MP"
"5.72","8","MP"
"5.68","3","MP"
"6","3","MP"
"4.72","3","MP"
"6.72","5","MP"
"5.68","3","MP"
"86.76","5","ROCKFALL"
"5.8","5","MP"
"7.48","6","MP"
"6.68","8","MP"
"5.36","3","MP"
"7.12","4","MP"
"7.8","8","MP"
"6.32","3","MP"
"5.28","3","MP"
"6.12","3","MP"
"5.76","3","MP"
"124","3","ROCKFALL"
"94.28","4","ROCKFALL"
"20.32","STRONG","VTB"
"6.24","3","MP"
"79.04","5","ROCKFALL"
"87.96","5","ROCKFALL"
"16","63","VTB"
"6.04","3","MP"
"7","4","MP"
"7.52","10","MP"
"5.56","3","MP"
"34.96","15","ROCKFALL"
"6.16","3","MP"
"6.08","3","MP"
"38.36","3","ROCKFALL"
"5.92","3","MP"
"6.28","3","MP"
"75.44","5","ROCKFALL"
"5.96","3","MP"
"66.08","4","ROCKFALL"
"6.16","3","MP"
"79.8","4","ROCKFALL"
"43.16","3","ROCKFALL"
"81.2","5","ROCKFALL"
"62.32","3","ROCKFALL"
"72.72","5","ROCKFALL"
"5.52","3","MP"
"42.88","3","ROCKFALL"
"66.32","3","ROCKFALL"
